x_bohr,V_Hartree,psi_0,psi_1,psi_2,psi_3
-5.401496259351621,0.0,7.831809629249311e-07,4.676445768068103e-05,0.07664183729894215,0.16242517874489118
-5.371571072319202,0.0,8.591148061068887e-07,5.0346891402260656e-05,0.0804242812684057,0.17013508171968034
-5.341645885286782,0.0,9.416397434439784e-07,5.413379036066547e-05,0.08419948035061375,0.17778545295419823
-5.311720698254364,0.0,1.0313889029282553e-06,5.8140533642285826e-05,0.08796709446305284,0.18537361551721637
-5.281795511221945,0.0,1.1290508364928252e-06,6.23833931497389e-05,0.09172678420648887,0.19289691424485983
-5.251870324189526,0.0,1.2353748025545151e-06,6.687959968416941e-05,0.0954782108955413,0.2003527166696721
-5.221945137157107,0.0,1.351176514294239e-06,7.164741292176137e-05,0.09922103658919304,0.20773841394173828
-5.192019950124688,0.0,1.4773443977756338e-06,7.670619556864444e-05,0.10295492412123333,0.21505142174154426
-5.162094763092269,0.0,1.6148464079140018e-06,8.207649199534741e-05,0.10667953713063082,0.22228918118425256
-5.13216957605985,0.0,1.7647374545873934e-06,8.778011167014376e-05,0.11039454009183403,0.2294491597150782
-5.102244389027431,0.0,1.9281674958626624e-06,9.384021773012277e-05,0.11409959834499671,0.23652885199545187
-5.072319201995012,0.0,2.1063903604273883e-06,0.00010028142104968459,0.11779437812612496,0.24352578077965925
-5.042394014962593,0.0,2.3007733669130213e-06,0.00010712988018848388,0.12147854659714395,0.2504374977816509
-5.012468827930174,0.0,2.5128078139082914e-06,0.0001144134076247234,0.125151771875881,0.25726158453171905
-4.982543640897755,0.0,2.7441204211418577e-06,0.00012216158270522467,0.1288137230659627,0.26399565322274066
-4.952618453865337,0.0,2.996485809610481e-06,0.00013040587177098065,0.13246407028662305,0.2706373475456922
-4.922693266832917,0.0,3.271840116399764e-06,0.00013917975594603566,0.1361024847024203,0.27718434351414234
-4.892768079800499,0.0,3.57229584864981e-06,0.00014851886710865985,0.13972863855285955,0.28363435027743533
